num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
4.0,100.0,0.0,266.0,1000.0,2024854.0,Drama|Western,564,1942,2.0,21.0,PG-13,6500000.0,2005.0,373.0,6.6,19
200.0,116.0,129.0,782.0,10000.0,2268296.0,Drama|Thriller,41856,13180,4.0,119.0,PG-13,6500000.0,2013.0,918.0,6.9,12000
84.0,97.0,15.0,874.0,18000.0,1029017.0,Drama|Romance,12049,21107,2.0,135.0,R,6500000.0,2004.0,986.0,6.8,1000
217.0,105.0,38.0,706.0,12000.0,66637.0,Drama|Romance|War,29608,14462,0.0,92.0,R,6500000.0,2009.0,712.0,7.2,0
183.0,122.0,210.0,471.0,845.0,871577.0,Biography|Drama|Music,51353,2614,1.0,143.0,R,4500000.0,2007.0,631.0,7.7,13000
204.0,107.0,0.0,255.0,2000.0,38400000.0,Action|Sci-Fi,600266,3582,1.0,692.0,R,6500000.0,1984.0,663.0,8.1,13000
153.0,121.0,31.0,43.0,65.0,4063859.0,Drama|Romance,114407,200,2.0,225.0,R,4800000.0,2003.0,51.0,7.7,11000
145.0,98.0,0.0,27.0,1000.0,449558.0,Biography|Drama|Sport,32307,1163,2.0,75.0,R,10000000.0,2009.0,54.0,7.6,0
93.0,123.0,0.0,781.0,1000.0,2122561.0,Comedy|Romance,99033,3254,6.0,434.0,R,6000000.0,1995.0,898.0,7.2,0
124.0,110.0,116.0,898.0,1000.0,181360000.0,Musical|Romance,170027,5127,2.0,350.0,PG-13,6000000.0,1978.0,944.0,7.2,13000
120.0,120.0,0.0,576.0,40000.0,137963328.0,Drama|War,291603,42028,0.0,505.0,R,6000000.0,1986.0,854.0,8.1,9000
288.0,122.0,909.0,282.0,503.0,119078393.0,Documentary|Drama|War,113152,1448,0.0,1416.0,R,6000000.0,2004.0,328.0,7.5,0
130.0,110.0,131.0,399.0,640.0,102308900.0,Biography|Crime|Drama|Western,152089,2169,1.0,309.0,M,6000000.0,1969.0,566.0,8.1,0
145.0,139.0,55.0,266.0,382.0,102300000.0,Comedy|Family|Fantasy|Musical,107408,2045,2.0,259.0,Approved,6000000.0,1964.0,279.0,7.8,0
62.0,124.0,0.0,535.0,2000.0,54800000.0,Drama,35130,5122,3.0,283.0,R,6000000.0,1980.0,553.0,7.8,0
188.0,120.0,153.0,447.0,1000.0,24004159.0,Action|Adventure|Comedy,68722,3175,0.0,191.0,PG,110000000.0,2004.0,1000.0,5.8,0
120.0,152.0,34.0,249.0,804.0,43650000.0,Crime|Drama|Musical|Romance|Thriller,71919,1802,0.0,316.0,Unrated,6000000.0,1961.0,271.0,7.6,0
71.0,98.0,11000.0,484.0,13000.0,39800000.0,Comedy|Sport,81599,14921,3.0,250.0,R,6000000.0,1980.0,573.0,7.4,0
52.0,106.0,10.0,578.0,3000.0,27457409.0,Comedy|Drama,3198,6419,4.0,43.0,R,6000000.0,2001.0,685.0,6.3,478
18.0,106.0,44.0,328.0,865.0,25047631.0,Comedy|Drama|Romance,6585,2724,0.0,50.0,R,6000000.0,1999.0,405.0,6.9,990
162.0,106.0,0.0,574.0,18000.0,23272306.0,Crime|Drama|Mystery|Thriller,740918,20821,4.0,1182.0,R,6000000.0,1995.0,979.0,8.6,28000
88.0,89.0,81.0,92.0,321.0,22168359.0,Fantasy|Horror|Romance|Thriller,29659,584,0.0,227.0,X,8000000.0,1989.0,101.0,5.1,1000
96.0,94.0,12.0,583.0,16000.0,21005329.0,Comedy|Romance,89128,19341,0.0,258.0,R,6000000.0,2002.0,876.0,6.4,0
391.0,109.0,0.0,120.0,1000.0,26236603.0,Drama|Sport,251349,1582,0.0,547.0,R,6000000.0,2008.0,245.0,7.9,10000
32.0,144.0,54.0,332.0,469.0,20400000.0,Drama|Romance|Western,6304,2037,0.0,87.0,Unrated,8000000.0,1946.0,436.0,6.9,403
119.0,90.0,378.0,658.0,957.0,18621249.0,Comedy,45859,4611,9.0,340.0,PG-13,6000000.0,2000.0,925.0,7.5,0
201.0,106.0,0.0,381.0,742.0,25244700.0,Action|Sci-Fi,91017,2270,1.0,284.0,R,6000000.0,1981.0,602.0,7.2,0
22.0,121.0,0.0,182.0,413.0,14545844.0,Comedy|Drama|Musical,4756,1284,4.0,38.0,R,6500000.0,1988.0,282.0,5.8,624
52.0,89.0,0.0,405.0,555.0,13235267.0,Comedy|Family,12339,1752,2.0,32.0,PG,6000000.0,2007.0,484.0,2.9,256
34.0,104.0,80.0,658.0,8000.0,12793213.0,Comedy|Drama|Romance,18286,10430,4.0,73.0,R,6000000.0,1988.0,960.0,6.2,0
88.0,99.0,29.0,161.0,711.0,11883495.0,Comedy|Drama|Fantasy|Romance,52805,1462,1.0,278.0,R,9000000.0,1998.0,427.0,6.8,0
25.0,98.0,38.0,360.0,1000.0,11797927.0,Comedy|Horror|Thriller,4582,3221,0.0,52.0,R,6000000.0,1995.0,475.0,6.1,985
252.0,121.0,162.0,25.0,1000.0,17605861.0,Biography|Drama|History|Thriller,145580,1184,1.0,351.0,R,6000000.0,2006.0,149.0,7.7,0
137.0,96.0,2.0,120.0,742.0,11642254.0,Horror|Thriller,22929,1308,1.0,287.0,X,3000000.0,1989.0,256.0,5.2,926
231.0,99.0,0.0,84.0,11000.0,9203192.0,Comedy|Crime|Drama,45396,11328,1.0,136.0,PG-13,5000000.0,2011.0,106.0,6.8,15000
115.0,122.0,0.0,221.0,697.0,8596914.0,Biography|Drama,23023,1517,0.0,148.0,R,6000000.0,2000.0,394.0,7.0,0
67.0,101.0,112.0,612.0,1000.0,6851636.0,Comedy|Drama|Romance,13010,2697,5.0,182.0,R,6000000.0,1999.0,744.0,5.9,0
216.0,102.0,49.0,10000.0,24000.0,11434867.0,Drama|Mystery|Romance|Thriller,59637,51355,1.0,130.0,PG-13,6000000.0,2012.0,14000.0,7.1,21000
133.0,84.0,4.0,546.0,8000.0,5895238.0,Comedy|Western,17169,10123,1.0,70.0,R,6000000.0,2012.0,806.0,5.5,9000
149.0,104.0,20.0,130.0,3000.0,6670712.0,Comedy|Drama,27301,3825,6.0,101.0,PG-13,6000000.0,2009.0,591.0,7.4,0
261.0,96.0,51.0,28.0,3000.0,5359774.0,Comedy|Crime|Thriller,64794,3569,0.0,131.0,R,6000000.0,2011.0,482.0,7.3,17000
42.0,94.0,0.0,664.0,1000.0,4693919.0,Comedy,11011,4484,0.0,78.0,R,6500000.0,2008.0,1000.0,4.6,422
152.0,90.0,0.0,826.0,4000.0,4859475.0,Drama|Romance,116910,7103,0.0,520.0,R,6000000.0,1999.0,899.0,7.2,0
76.0,90.0,138.0,263.0,373.0,4542775.0,Comedy|Romance,18313,1831,2.0,73.0,R,6000000.0,2009.0,308.0,5.1,985
149.0,106.0,0.0,379.0,17000.0,3588432.0,Comedy|Drama,29341,18947,4.0,93.0,R,6000000.0,2014.0,1000.0,6.7,0
35.0,96.0,3.0,353.0,4000.0,4394936.0,Comedy|Drama|Fantasy|Romance,11439,5668,1.0,190.0,PG-13,6000000.0,1999.0,812.0,5.3,901
108.0,95.0,263.0,179.0,263.0,3029081.0,Comedy|Drama|Music|Musical,26300,993,0.0,231.0,R,6000000.0,2001.0,261.0,7.8,0
17.0,99.0,23.0,82.0,97.0,3273588.0,Action|Drama,4195,382,1.0,50.0,PG-13,6000000.0,1993.0,91.0,6.7,0
129.0,99.0,53.0,491.0,4000.0,2207975.0,Drama|History,28855,8297,0.0,190.0,PG-13,6000000.0,2003.0,3000.0,7.2,0
84.0,95.0,8.0,15.0,244.0,2025238.0,Comedy|Crime|Drama|Thriller,9589,489,3.0,105.0,R,6000000.0,2001.0,230.0,5.8,289
147.0,99.0,129.0,362.0,976.0,2077046.0,Comedy|Drama|Romance,27266,2748,2.0,75.0,R,6000000.0,2008.0,617.0,7.0,0
17.0,107.0,0.0,284.0,721.0,869325.0,Action|Adventure|Fantasy|Sci-Fi,2281,2000,2.0,16.0,PG-13,6000000.0,1991.0,514.0,3.8,125
16.0,90.0,11.0,316.0,767.0,399611.0,Biography|Drama|Sport,1245,2370,2.0,29.0,PG,6000000.0,2010.0,529.0,5.7,0
63.0,96.0,19.0,71.0,1000.0,115862.0,Drama|Romance,7394,2163,2.0,50.0,R,6000000.0,2009.0,943.0,6.7,0
56.0,104.0,61.0,451.0,974.0,1346503.0,Drama|History,3024,2430,0.0,22.0,PG-13,6000000.0,2011.0,595.0,6.1,0
36.0,97.0,781.0,90.0,596.0,117560.0,Drama|Romance,2330,1081,0.0,29.0,R,6000000.0,2006.0,206.0,6.2,224
47.0,107.0,11.0,419.0,773.0,54606.0,Comedy|Crime|Romance,1940,2440,0.0,34.0,PG-13,6000000.0,2001.0,766.0,6.2,30
26.0,85.0,0.0,499.0,11000.0,36497.0,Comedy,7367,14599,0.0,37.0,R,6000000.0,2008.0,826.0,4.7,850
162.0,95.0,24.0,874.0,16000.0,65804.0,Crime|Drama|Thriller,32512,27575,1.0,86.0,R,12000000.0,2012.0,10000.0,6.3,0
88.0,111.0,82.0,269.0,809.0,3895664.0,Comedy|Drama,34383,1858,0.0,149.0,R,5300000.0,2002.0,447.0,7.3,0
43.0,86.0,4.0,444.0,11000.0,20200.0,Drama|Music,6797,12772,1.0,21.0,PG-13,6000000.0,2014.0,485.0,5.8,0
136.0,115.0,58.0,400.0,33000.0,31874869.0,Crime|Mystery|Thriller,43575,34605,0.0,302.0,R,50000000.0,2002.0,455.0,6.1,0
111.0,103.0,12.0,19.0,163.0,542860.0,Drama|History|War,9230,219,1.0,37.0,R,4000000.0,2008.0,20.0,7.1,0
112.0,111.0,64.0,380.0,778.0,11905519.0,Action|Crime|Drama|Thriller,30210,2205,0.0,214.0,R,200000000.0,2005.0,635.0,7.1,0
161.0,112.0,98.0,397.0,883.0,32541719.0,Comedy|Drama|Romance|Sport,89806,2201,0.0,438.0,PG-13,3500159.0,2002.0,528.0,6.7,0
68.0,141.0,407.0,501.0,688.0,3064356.0,Drama|Romance,3433,2584,6.0,81.0,PG-13,5600000.0,2002.0,659.0,6.9,160
25.0,95.0,17.0,255.0,592.0,7009668.0,Action|Sport,8707,2000,6.0,36.0,PG-13,5600000.0,2006.0,378.0,2.1,244
222.0,85.0,57.0,6.0,37.0,27024.0,Horror,55597,73,0.0,148.0,R,5600000.0,2009.0,9.0,6.6,4000
119.0,129.0,131.0,417.0,1000.0,159600000.0,Comedy|Crime|Drama,175607,2387,0.0,252.0,PG,5500000.0,1973.0,559.0,8.3,0
90.0,125.0,46.0,249.0,368.0,58800000.0,Biography|Drama|Sport,40511,1651,0.0,213.0,PG,5500000.0,1981.0,303.0,7.2,0
62.0,116.0,0.0,476.0,907.0,50382128.0,Comedy|Drama|Romance,10472,2723,0.0,202.0,PG-13,5500000.0,2005.0,637.0,5.6,0
71.0,105.0,96.0,35.0,509.0,35811509.0,Biography|Drama|Music|Romance,43013,888,0.0,104.0,PG-13,5500000.0,1996.0,294.0,7.7,0
364.0,90.0,23000.0,694.0,23000.0,24475193.0,Comedy|Drama|Romance,190494,44265,1.0,314.0,R,3000000.0,2013.0,19000.0,6.6,33000
122.0,111.0,72.0,722.0,19000.0,6200756.0,Comedy|Drama,96129,34106,0.0,488.0,R,7000000.0,2001.0,12000.0,7.4,5000
100.0,91.0,14.0,548.0,14000.0,1292119.0,Biography|Drama|Romance,14786,16768,1.0,144.0,R,5500000.0,2001.0,1000.0,7.1,0
112.0,97.0,25.0,57.0,517.0,3629758.0,Drama|Music,44151,745,0.0,110.0,PG-13,5500000.0,2004.0,86.0,7.9,0
67.0,92.0,9.0,71.0,636.0,6239558.0,Comedy|Drama,5548,1033,0.0,67.0,R,5000000.0,2003.0,210.0,6.7,352
91.0,104.0,10.0,93.0,715.0,1056102.0,Crime|Drama|Mystery|Thriller,18792,1315,0.0,153.0,R,5000000.0,2003.0,436.0,6.6,1000
103.0,120.0,0.0,388.0,782.0,27545445.0,Drama,59524,2892,2.0,418.0,R,6500000.0,1989.0,652.0,7.9,0
27.0,99.0,56.0,781.0,4000.0,56007.0,Comedy|Crime|Drama|Romance|Thriller,3754,6776,3.0,69.0,R,5500000.0,2001.0,902.0,4.9,113
205.0,93.0,592.0,36.0,232.0,611709.0,Comedy|Drama,15267,391,1.0,41.0,Not Rated,3850000.0,2011.0,67.0,7.2,0
72.0,99.0,17.0,16.0,31.0,22770.0,Comedy|Drama,1658,81,0.0,12.0,Unrated,5500000.0,2013.0,17.0,6.1,543
48.0,96.0,3.0,38.0,472.0,27445.0,Action|Comedy|Drama|Thriller,3788,561,5.0,31.0,R,9000000.0,2011.0,39.0,5.3,1000
65.0,96.0,136.0,139.0,4000.0,766487.0,Comedy|Romance,15315,4883,4.0,117.0,R,5250000.0,2007.0,543.0,5.0,915
284.0,100.0,77.0,27.0,286.0,1196752.0,Crime|Drama|Thriller,79353,385,3.0,121.0,R,30300000.0,2011.0,52.0,7.6,23000
47.0,98.0,12.0,149.0,393.0,795126.0,Comedy|Drama|Sport,4976,955,1.0,52.0,PG-13,6000000.0,2004.0,259.0,7.6,989
318.0,106.0,0.0,482.0,852.0,83574831.0,Fantasy|Horror|Thriller,109214,2975,0.0,269.0,PG-13,5000000.0,2013.0,618.0,6.6,35000
250.0,95.0,163.0,651.0,1000.0,87025093.0,Horror|Mystery,188679,4134,0.0,864.0,R,4000000.0,2005.0,654.0,6.6,0
411.0,104.0,16.0,82.0,14000.0,71897215.0,Drama|Horror|Mystery|Sci-Fi|Thriller,126893,14504,0.0,440.0,PG-13,15000000.0,2016.0,338.0,7.3,33000
106.0,87.0,79.0,218.0,608.0,64267897.0,Comedy|Documentary,67992,1770,0.0,327.0,R,5000000.0,2002.0,362.0,6.6,0
159.0,81.0,26.0,300.0,2000.0,56536016.0,Horror,13523,3344,0.0,95.0,PG-13,4900000.0,2016.0,509.0,6.9,0
251.0,94.0,24.0,434.0,581.0,104007828.0,Horror,76828,2371,0.0,314.0,R,5000000.0,2011.0,438.0,5.8,24000
183.0,89.0,10.0,704.0,852.0,50820940.0,Fantasy|Horror,31915,5056,0.0,159.0,PG-13,5000000.0,2014.0,707.0,4.4,18000
131.0,88.0,55.0,150.0,506.0,44793200.0,Action|Fantasy|Horror|Thriller,49820,1584,0.0,311.0,X,4500000.0,1987.0,449.0,6.6,0
297.0,108.0,0.0,458.0,1000.0,43771291.0,Mystery|Thriller,79916,3215,1.0,279.0,R,5000000.0,2015.0,562.0,7.1,15000
41.0,115.0,399.0,83.0,399.0,44456509.0,Comedy|Drama,22105,688,1.0,81.0,PG-13,5000000.0,2013.0,89.0,7.6,14000
248.0,96.0,24.0,113.0,235.0,53884821.0,Horror,51204,799,0.0,247.0,R,5000000.0,2012.0,119.0,4.6,26000
42.0,135.0,28.0,275.0,726.0,36000000.0,Drama|History,6359,1920,1.0,69.0,Unrated,5000000.0,1953.0,422.0,6.8,0
91.0,93.0,54.0,581.0,40000.0,34872293.0,Comedy|Fantasy|Horror|Thriller,30765,42002,0.0,252.0,R,8500000.0,1991.0,618.0,4.9,963
185.0,109.0,260.0,592.0,9000.0,34468224.0,Biography|Crime|Drama|Thriller,105568,11736,2.0,533.0,R,4500000.0,2003.0,844.0,7.3,0
220.0,101.0,52.0,332.0,510.0,32453345.0,Fantasy|Horror|Thriller,31791,2161,0.0,155.0,R,5000000.0,2014.0,358.0,5.0,10000
471.0,117.0,212.0,896.0,11000.0,27296514.0,Biography|Drama,326494,17738,0.0,340.0,R,5000000.0,2013.0,3000.0,8.0,65000
152.0,83.0,26.0,801.0,10000.0,25799043.0,Horror|Sci-Fi|Thriller,28513,11771,0.0,126.0,PG-13,3300000.0,2015.0,830.0,5.2,0
274.0,113.0,22000.0,379.0,716.0,25530884.0,Mystery|Thriller,845580,1997,0.0,2067.0,R,9000000.0,2000.0,651.0,8.5,40000
336.0,104.0,59.0,202.0,972.0,27689474.0,Horror|Mystery,85688,2071,0.0,339.0,R,5000000.0,2013.0,407.0,6.5,23000
174.0,97.0,0.0,657.0,1000.0,24138847.0,Comedy,114797,2990,3.0,472.0,R,5000000.0,2006.0,898.0,7.4,0
151.0,110.0,335.0,34.0,838.0,21994911.0,Drama|Music,98354,1122,0.0,433.0,R,5000000.0,2000.0,203.0,7.7,0
276.0,103.0,214.0,424.0,7000.0,21501098.0,Comedy|Drama,115813,8375,1.0,216.0,PG-13,5000000.0,2013.0,468.0,7.4,22000
12.0,94.0,0.0,287.0,901.0,19281235.0,Comedy|Drama|Music|Romance,3571,2523,0.0,11.0,R,5000000.0,1991.0,413.0,5.1,232
28.0,77.0,0.0,73.0,2000.0,19421271.0,Animation|Comedy|Family,2448,2908,1.0,18.0,G,5000000.0,1999.0,804.0,5.0,122
95.0,134.0,3000.0,77.0,205.0,20733485.0,Drama,11622,428,1.0,157.0,PG-13,5000000.0,1997.0,130.0,7.2,1000
179.0,90.0,37.0,1000.0,11000.0,24809547.0,Comedy|Drama,74875,15710,1.0,115.0,R,5000000.0,2011.0,3000.0,6.4,11000
22.0,104.0,0.0,498.0,1000.0,23031390.0,Comedy|Drama,4345,2868,9.0,26.0,R,4500000.0,1998.0,597.0,5.6,575
92.0,95.0,596.0,697.0,1000.0,16017403.0,Drama|Romance|Thriller,17333,3300,2.0,153.0,R,5000000.0,2001.0,835.0,6.2,0
196.0,93.0,66.0,161.0,1000.0,21197315.0,Horror|Mystery|Thriller,49948,1410,0.0,211.0,R,5000000.0,2014.0,200.0,6.1,14000
9.0,106.0,23.0,467.0,1000.0,17382982.0,Drama|Thriller,5975,2840,0.0,33.0,R,5000000.0,2014.0,694.0,5.2,0
31.0,109.0,148.0,426.0,2000.0,14821531.0,Drama,6915,3843,2.0,209.0,R,6000000.0,1997.0,434.0,7.3,599
309.0,101.0,25.0,423.0,17000.0,18656400.0,Drama,86077,19673,1.0,195.0,PG-13,5000000.0,2014.0,2000.0,7.5,45000
129.0,100.0,6.0,65.0,935.0,14343976.0,Adventure|Horror,22961,1327,0.0,291.0,R,5000000.0,1989.0,120.0,4.5,1000
168.0,95.0,38.0,249.0,567.0,241437427.0,Comedy|Family|Romance,102071,1495,3.0,756.0,PG,5000000.0,2002.0,312.0,6.6,5000
444.0,94.0,520.0,192.0,11000.0,14123773.0,Crime|Drama,108683,12306,4.0,561.0,R,5000000.0,2012.0,892.0,5.3,25000
123.0,93.0,13.0,141.0,742.0,15126948.0,Horror|Thriller,20815,1227,0.0,335.0,R,5000000.0,1995.0,152.0,4.9,0
173.0,106.0,0.0,19.0,269.0,13622333.0,Adventure|Comedy|Drama|Romance,91377,361,1.0,385.0,R,2000000.0,2001.0,43.0,7.7,0
246.0,99.0,1000.0,358.0,605.0,13464388.0,Comedy|Horror,395921,1686,6.0,859.0,R,4000000.0,2004.0,427.0,8.0,19000
74.0,82.0,7.0,664.0,1000.0,13350177.0,Drama|Horror|Thriller,7904,4856,5.0,113.0,PG-13,5000000.0,2008.0,984.0,3.8,562
68.0,135.0,407.0,111.0,11000.0,13269963.0,Drama|Mystery,23202,11400,2.0,173.0,R,5000000.0,1996.0,189.0,7.6,0
144.0,88.0,27.0,101.0,742.0,17768000.0,Horror|Thriller,29629,1136,0.0,374.0,R,5000000.0,1988.0,120.0,5.9,0
96.0,89.0,17.0,85.0,690.0,12947763.0,Horror|Mystery,10624,1160,0.0,125.0,R,5000000.0,1986.0,190.0,6.2,0
42.0,110.0,272.0,551.0,801.0,14100000.0,Comedy|Drama,14995,2943,6.0,87.0,R,5000000.0,1982.0,796.0,7.2,0
29.0,107.0,8.0,268.0,926.0,12200000.0,Action|Crime|Drama|Thriller|Western,7973,2383,0.0,65.0,PG,5000000.0,1983.0,400.0,6.3,0
228.0,86.0,17.0,205.0,520.0,17683670.0,Horror|Mystery|Sci-Fi|Thriller,47227,1520,0.0,323.0,PG-13,5000000.0,2011.0,270.0,5.2,0
195.0,91.0,19.0,260.0,968.0,12055108.0,Comedy|Drama,61151,2528,0.0,134.0,R,8000000.0,2008.0,934.0,6.9,0
203.0,103.0,66.0,13.0,155.0,27285953.0,Action|Thriller,48675,259,0.0,214.0,R,5000000.0,2015.0,78.0,6.8,16000
59.0,92.0,89.0,355.0,729.0,11675178.0,Comedy,9509,2848,4.0,53.0,R,5000000.0,2016.0,706.0,3.5,11000
45.0,99.0,1000.0,409.0,849.0,10572742.0,Drama|Romance,2326,2269,1.0,21.0,PG-13,8000000.0,2009.0,578.0,6.1,738
12.0,96.0,23.0,503.0,927.0,9658370.0,Comedy|Romance,1180,3552,6.0,9.0,R,5000000.0,2016.0,509.0,4.5,740
29.0,82.0,99.0,44.0,93.0,9628751.0,Action|Adventure|Animation|Family|Sci-Fi,5164,315,0.0,65.0,PG,5000000.0,2000.0,45.0,5.9,207
121.0,92.0,12.0,797.0,3000.0,8786715.0,Comedy|Drama,40274,5668,5.0,324.0,PG-13,5000000.0,2004.0,835.0,6.9,0
135.0,112.0,66.0,21.0,150.0,3432342.0,Comedy|Crime|Drama|Mystery|Romance,24921,253,2.0,166.0,R,6000000.0,2003.0,28.0,7.7,0
56.0,90.0,23.0,560.0,847.0,6755271.0,Horror|Thriller,7319,3004,4.0,131.0,R,5000000.0,2001.0,591.0,5.3,327
59.0,150.0,3.0,448.0,859.0,6157157.0,Comedy|Drama,21416,3942,1.0,198.0,PG-13,5000000.0,1989.0,448.0,7.0,0
60.0,91.0,84.0,572.0,1000.0,5480318.0,Comedy|Drama,9427,2691,0.0,79.0,R,5000000.0,1998.0,778.0,6.6,462
81.0,95.0,4000.0,334.0,4000.0,5308707.0,Comedy|Crime|Drama|Thriller,15053,5245,2.0,165.0,R,5000000.0,2001.0,585.0,6.4,393
415.0,97.0,0.0,372.0,18000.0,5009677.0,Drama|Mystery|Sci-Fi,260607,19404,0.0,485.0,R,5000000.0,2009.0,572.0,7.9,47000
120.0,112.0,460.0,395.0,990.0,4306697.0,Drama,26720,2820,0.0,196.0,R,5000000.0,1997.0,900.0,7.7,920
195.0,122.0,22.0,32.0,186.0,3950029.0,Drama,12411,416,0.0,89.0,PG-13,4000000.0,2010.0,135.0,7.2,0
109.0,110.0,19.0,39.0,25000.0,4040588.0,Comedy|Drama,12233,25676,0.0,89.0,PG-13,5000000.0,2008.0,579.0,6.8,0
93.0,108.0,0.0,88.0,14000.0,3049135.0,Biography|Crime|Drama|Romance|Thriller,50197,14574,2.0,265.0,R,5000000.0,1994.0,433.0,7.4,0
12.0,121.0,35.0,473.0,4000.0,4700361.0,Drama,2047,6617,0.0,29.0,PG-13,5000000.0,2015.0,849.0,4.6,0
155.0,97.0,7.0,939.0,8000.0,2711210.0,Comedy|Drama,40305,10517,1.0,86.0,R,5000000.0,2010.0,981.0,6.4,0
81.0,116.0,52.0,102.0,624.0,1980338.0,Comedy|Crime|Drama|Mystery|Thriller,12366,1209,2.0,151.0,R,5000000.0,1998.0,385.0,7.0,507
204.0,94.0,122.0,360.0,23000.0,1082044.0,Drama|Thriller,281649,24994,0.0,458.0,R,5000000.0,2004.0,1000.0,7.7,21000
19.0,103.0,261.0,145.0,722.0,1100000.0,Crime|Drama,3665,1201,0.0,39.0,R,5000000.0,1992.0,280.0,6.8,247
163.0,112.0,52.0,688.0,10000.0,2445646.0,Biography|Crime|Drama|Mystery|Thriller,32382,12897,1.0,99.0,R,5000000.0,2014.0,963.0,7.0,13000
248.0,91.0,263.0,192.0,967.0,2221809.0,Drama,40618,1582,0.0,144.0,PG-13,5000000.0,2010.0,289.0,7.0,0
39.0,98.0,13.0,600.0,3000.0,296665.0,Biography|Crime|Drama|Thriller,12675,5185,1.0,158.0,R,5000000.0,2003.0,971.0,6.3,0
322.0,95.0,57.0,233.0,727.0,3219029.0,Crime|Horror|Music|Thriller,28845,1836,0.0,125.0,R,5000000.0,2015.0,442.0,7.1,10000
12.0,99.0,0.0,361.0,578.0,830210.0,Drama|Mystery|Sci-Fi,1900,3382,0.0,56.0,PG-13,5000000.0,2014.0,435.0,4.4,0
83.0,91.0,0.0,65.0,387.0,1040879.0,Comedy|Crime|Drama,54478,648,0.0,184.0,R,7000000.0,1996.0,96.0,7.1,0
37.0,97.0,18000.0,977.0,10000.0,326308.0,Crime|Drama|Thriller,6632,13718,3.0,69.0,R,5000000.0,1996.0,1000.0,6.1,225
27.0,90.0,6.0,940.0,3000.0,124720.0,Drama|Romance,1560,4987,0.0,15.0,PG,5000000.0,2008.0,1000.0,7.3,777
31.0,90.0,204.0,697.0,1000.0,99147.0,Drama,1884,3207,3.0,28.0,R,2000000.0,1998.0,697.0,6.2,69
133.0,90.0,0.0,15.0,343.0,65087.0,Crime|Thriller|War,8824,408,0.0,108.0,R,5000000.0,2007.0,29.0,6.2,559
13.0,103.0,34.0,227.0,811.0,16066.0,Mystery|Romance|Thriller,1207,1789,0.0,44.0,R,5000000.0,2004.0,522.0,3.3,40
44.0,105.0,0.0,394.0,745.0,37440.0,Comedy|Drama|Music,12672,1986,1.0,60.0,R,5000000.0,2014.0,508.0,7.5,0
99.0,113.0,44.0,4.0,61.0,617228.0,Comedy|Drama|Romance|War,6183,92,1.0,27.0,R,84450000.0,2006.0,12.0,7.4,1000
104.0,148.0,0.0,263.0,3000.0,24475416.0,Drama,72443,3967,0.0,309.0,R,890000.0,1996.0,324.0,8.0,0
303.0,93.0,0.0,581.0,1000.0,47277326.0,Horror,138814,2990,0.0,1516.0,R,4800000.0,2005.0,1000.0,5.9,0
122.0,94.0,187.0,427.0,1000.0,1247453.0,Comedy|Drama,11202,3690,0.0,123.0,R,2800000.0,2005.0,887.0,6.8,750
359.0,121.0,337.0,41.0,982.0,1729969.0,Drama|Thriller,68211,1520,0.0,219.0,R,5000000.0,2011.0,463.0,7.4,14000
130.0,118.0,7.0,339.0,968.0,1705139.0,Fantasy|Horror|Mystery|Thriller,4695,2545,0.0,69.0,R,4700000.0,1988.0,733.0,6.7,0
159.0,101.0,365.0,14.0,237.0,8025872.0,Comedy|Horror,19234,302,3.0,258.0,X,4700000.0,1986.0,28.0,5.5,0
440.0,90.0,0.0,428.0,33000.0,778565.0,Crime|Drama,83234,34779,1.0,475.0,R,4800000.0,2013.0,1000.0,5.7,30000
87.0,100.0,3.0,9.0,74.0,513836.0,Comedy|Drama|Romance,6304,143,1.0,21.0,R,4600000.0,2010.0,52.0,7.2,0
121.0,97.0,4.0,577.0,13000.0,434417.0,Drama,8867,15093,1.0,65.0,Not Rated,4600000.0,2007.0,1000.0,5.9,0
45.0,96.0,37.0,542.0,801.0,81200000.0,Comedy,87739,3113,0.0,133.0,R,4500000.0,1984.0,760.0,6.7,0
84.0,117.0,179.0,239.0,1000.0,52700832.0,Comedy|Drama|Romance,107923,1862,4.0,197.0,R,4500000.0,1994.0,398.0,7.1,0
202.0,108.0,0.0,346.0,22000.0,13060843.0,Drama,149528,26050,0.0,454.0,R,15000000.0,2002.0,3000.0,7.7,0
120.0,109.0,0.0,126.0,3000.0,3798532.0,Crime|Drama|Romance|Thriller,41138,3668,0.0,208.0,R,4500000.0,1996.0,441.0,7.4,2000
234.0,102.0,0.0,167.0,1000.0,3609278.0,Drama,573541,2235,0.0,1916.0,R,4500000.0,2000.0,1000.0,8.4,38000
35.0,115.0,98.0,4.0,341.0,1687311.0,Drama|Musical,2412,371,3.0,40.0,PG-13,700000000.0,1998.0,26.0,7.2,539
283.0,133.0,219.0,701.0,15000.0,727883.0,Drama|Sci-Fi|Thriller,580999,17040,1.0,2110.0,R,4500000.0,2001.0,933.0,8.1,33000
54.0,122.0,4.0,3.0,25.0,713413.0,Crime|Drama|Mystery,9171,48,1.0,68.0,R,4500000.0,1997.0,20.0,7.8,689
